property_id,City_clean,Locality,Price,Avg_Rent,rental_yield_pct,yield_category,investment_score,score_driver,score_rent_component,score_safety_component,score_flood_component,property_age_bucket,bhk,furnishing_type,price_trend_proxy,Crime_Index,Flood_Risk,locality_id,Name,Property Title,State,ry_prank,ry_capped,crime_prank,safety_prank,flood_norm,flood_data_level,crime_data_level,yield_unit,investment_score_scale,last_updated,assumption_notes,score_formula_version,data_status,area_category,Area_sqft_valid,price_realistic_flag,price_lakh,price_crore
b3b59469-40ff-4624-936b-095cc5300ff9,Mumbai,Kalash society,4000000.0,50000.0,15.0,High,47.6,Rental Yield Driven,68.0,3.1,10.0,0-5 years,2,Semi-Furnished,0.953,54543,62.82136117,6bb57eefa75c9a36a2b79fc951df18b1,"Kalash society,Vasant Nagari, Vasai East,Mumbai","1 BHK Flat for sale in Vasai East, Mumbai",Maharashtra,0.972053965,15.0,0.843681167,0.156318833,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,715,True,40.0,0.4
e38fecdc-2cdb-426e-a784-342a6f1d6394,Pune,Sara City,2200000.0,14450.0,7.881818182,High,58.5,Rental Yield Driven,62.6,15.3,10.0,10+ years,2,Semi-Furnished,0.102,17123,62.82136117,24018142b9c543389f85fcfd625209c9,"Sara City,Chakan, Pune","1 BHK Flat for sale in Chakan, Pune",Maharashtra,0.893928965,7.881818182,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Small,595,True,22.0,0.22
9242902b-a629-4881-826a-c4137ca82c4c,Mumbai,Tilak Nagar,15000000.0,50000.0,4.0,High,47.6,Rental Yield Driven,47.5,3.1,10.0,0-5 years,2,Fully-Furnished,0.953,54543,62.82136117,341da9014758f25b6ef730f22f325548,"Tilak Nagar, Goregaon West,Mumbai","2 BHK Flat for sale in Goregaon West, Mumbai",Maharashtra,0.67848293,4.0,0.843681167,0.156318833,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,1000,True,150.0,1.5
e355ae9d-c816-4334-975d-637d948f44f7,Pune,Ambegaon,17000000.0,14450.0,1.02,Low,58.5,Safety Driven,9.1,15.3,10.0,0-5 years,2,Fully-Furnished,0.102,17123,62.82136117,3a12b1ae218fccffef8a21b92dc99fc8,"Ambegaon, Pune","3 BHK Independent House for sale in Ambegaon, Pune",Maharashtra,0.130609857,1.02,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1300,True,170.0,1.7
8aaa2909-0958-43e9-be04-10aa36cedd6c,New Delhi,Block C,4000000.0,14450.0,4.335,High,42.9,Rental Yield Driven,49.8,8.7,1.97,5-10 years,2,Fully-Furnished,0.485,28358,70.832899,3ed5fabc4b8d2685334c707b0625c869,"Block C, Adarsh Nagar,New Delhi","8 BHK Independent House for sale in Adarsh Nagar, New Delhi",Delhi,0.711143998,4.335,0.567077368,0.432922632,0.197012577,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1350,True,40.0,0.4
8fc43a0e-f584-4e50-996f-1ab0914e802a,Pune,Wakhari,4800000.0,14450.0,3.6125,Medium,58.5,Rental Yield Driven,44.6,15.3,10.0,5-10 years,2,Fully-Furnished,0.102,17123,62.82136117,0e83aceb0c8fdc72b28f7139d920a6c5,Christian Apartment,"2 BHK Flat for sale in Wakhari, Pune",Maharashtra,0.636770374,3.6125,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,850,True,48.0,0.48
e0b7ee45-ad1b-43d3-a8b1-1d961b1ed1f2,Kolkata,Swapnamanjil,3200000.0,8500.0,3.1875,Medium,58.2,Rental Yield Driven,40.7,18.3,7.47,5-10 years,2,Semi-Furnished,0.252,14492,65.34115118,a441b74dad7f785eac01139e4d9fe36c,"Swapnamanjil,Adipally, Santoshpur,Kolkata","2 BHK Flat for sale in Santoshpur, Kolkata",West Bengal,0.581015969,3.1875,0.085111509,0.914888491,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,970,True,32.0,0.32
b8c51a87-b80d-4163-842f-ec7c0d78667a,Bangalore,BEML Layout,11000000.0,14450.0,1.576363636,Low,40.6,Rental Yield Driven,17.6,8.7,7.47,0-5 years,2,Fully-Furnished,0.714,28358,72.79852595,5901b3d5c8ddae1d9e61a87045d6fe81,"BEML Layout, Bagalur,Bangalore","6 BHK Independent House for sale in Bagalur, Bangalore",Karnataka,0.251686399,1.576363636,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,800,True,110.0,1.1
3a86c980-a12d-4866-a557-e05c00bae88a,Pune,Rajlaxmi apartment Ganesh Nagar Bhopkhel,3800000.0,14450.0,4.563157895,High,58.5,Rental Yield Driven,51.1,15.3,10.0,0-5 years,2,Fully-Furnished,0.102,17123,62.82136117,17e823e21efdcb9d6007591c7b1e5391,"Rajlaxmi apartment Ganesh Nagar Bhopkhel,Ganesh Nagar, Bopkhel,Pune","2 BHK Flat for sale in Bopkhel, Pune",Maharashtra,0.730245044,4.563157895,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,776,True,38.0,0.38
c2802c65-ce61-40b3-9d4b-a76107d78302,Pune,Trishul Housing Society,2500000.0,14450.0,6.936,High,58.5,Rental Yield Driven,60.4,15.3,10.0,0-5 years,2,Semi-Furnished,0.102,17123,62.82136117,a97340387c2018247c9b5f10c00cbefc,Ganesh Puram Flats,"2 BHK Flat for sale in Saswad, Pune",Maharashtra,0.863160793,6.936,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,725,True,25.0,0.25
b5924039-5815-4b8a-8165-419f407f05c7,Pune,Pandhari Nagar,2800000.0,14450.0,6.192857143,High,58.5,Rental Yield Driven,58.4,15.3,10.0,0-5 years,2,Semi-Furnished,0.102,17123,62.82136117,5716896883b76398f0e1ab2683d20277,Kohinoor Govindraj,"1 BHK Flat for sale in Handewadi, Pune",Maharashtra,0.834526432,6.192857143,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,660,True,28.0,0.28
4377c876-222d-41a7-bfa0-7e9a52460b44,Kolkata,2 BHK Flats In New town,4307000.0,8500.0,2.368237752,Medium,58.2,Rental Yield Driven,29.4,18.3,7.47,10+ years,2,Semi-Furnished,0.252,14492,65.34115118,91bb015d3949b8c251c4289a36a422f2,"2 BHK Flats In New town,Chakpachuria, New Town,Kolkata","2 BHK Flat for sale in New Town, Kolkata",West Bengal,0.420704846,2.368237752,0.085111509,0.914888491,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,882,True,43.07,0.43
e1bb53d6-0169-4c62-8a2a-52052e835640,Chennai,Padur,6000000.0,13400.0,2.68,Medium,34.5,Rental Yield Driven,34.2,1.1,0.6,0-5 years,2,Semi-Furnished,0.355,58508,72.20217747,176e04b105fabfd4077b12a8a5a28bde,Jain Inseli Park,"2 BHK Flat for sale in Padur, Chennai",Tamil Nadu,0.487919879,2.68,0.945140419,0.054859581,0.059771337,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,1121,True,60.0,0.6
fa8eda2c-c636-4680-9466-54ab9846920d,Bangalore,Lingapura,4350000.0,14450.0,3.986206897,Medium,40.6,Rental Yield Driven,47.4,8.7,7.47,10+ years,2,Unfurnished,0.714,28358,72.79852595,bb73316668e7675b33cabb0e415585c0,"Lingapura, Bangalore","2 BHK Villa for sale in Lingapura, Bangalore",Karnataka,0.677450441,3.986206897,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,850,True,43.5,0.44
60716d4f-72d2-4f04-9614-6fda8bb4c937,Bangalore,Rahmath Nagar,4200000.0,14450.0,4.128571429,High,40.6,Rental Yield Driven,48.5,8.7,7.47,0-5 years,2,Unfurnished,0.714,28358,72.79852595,b9cc593cd1504f169e4caf2b0da798ef,"Rahmath Nagar, R. T. Nagar,Bangalore","1 BHK Flat for sale in R. T. Nagar, Bangalore",Karnataka,0.693385187,4.128571429,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,680,True,42.0,0.42
72215610-f404-4773-bc54-cb418ce27ae9,Mumbai,Budget Homes The,7000000.0,50000.0,8.571428571,High,47.6,Rental Yield Driven,63.5,3.1,10.0,0-5 years,2,Semi-Furnished,0.953,54543,62.82136117,0423fc8e1f38d1c0407310b87a23b48c,"Budget Homes The,P&T Staff Colony, Mulund West,Mumbai","2 BHK Flat for sale in Mulund West, Mumbai",Maharashtra,0.907007159,8.571428571,0.843681167,0.156318833,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Small,444,True,70.0,0.7
e866f627-3a77-4e0a-af1d-95a473a5aaff,Chennai,Owners Court Egmore,14000000.0,13400.0,1.148571429,Low,34.5,Rental Yield Driven,10.7,1.1,0.6,5-10 years,2,Semi-Furnished,0.355,58508,72.20217747,051d4f9a489c7f7d05cad2333764ea50,"Owners Court Egmore,Mukta Gardens, Chetpet,Chennai","2 BHK Flat for sale in Chetpet, Chennai",Tamil Nadu,0.15346228,1.148571429,0.945140419,0.054859581,0.059771337,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1500,True,140.0,1.4
9263e5b9-8865-4de2-9f15-786b74fc34c0,Kolkata,Chit Kalikapur,4000000.0,8500.0,2.55,Medium,58.2,Rental Yield Driven,32.0,18.3,7.47,0-5 years,2,Fully-Furnished,0.252,14492,65.34115118,d6e0b793a7b1d891be2870555ced8247,"Chit Kalikapur, Mukundapur,Kolkata","2 BHK Flat for sale in Mukundapur, Kolkata",West Bengal,0.457427037,2.55,0.085111509,0.914888491,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,700,True,40.0,0.4
4b5c29e3-3210-4ba4-bdcc-707c8399d56d,Bangalore,Basapura,4000000.0,14450.0,4.335,High,40.6,Rental Yield Driven,49.8,8.7,7.47,0-5 years,2,Unfurnished,0.714,28358,72.79852595,d1e54882c3521d2b4107273decf960f4,Mahaveer Turquoise,"1 BHK Flat for sale in Basapura, Bangalore",Karnataka,0.711143998,4.335,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Small,550,True,40.0,0.4
b5a4fd8b-35b4-4a92-a7cd-ed5b9a8f0e71,Bangalore,Chandra Layout,4800000.0,14450.0,3.6125,Medium,40.6,Rental Yield Driven,44.6,8.7,7.47,10+ years,2,Fully-Furnished,0.714,28358,72.79852595,75ac7b4fdfa8333201b36f4b5f75ef98,"Chandra Layout, Attiguppe,Bangalore","3 BHK Independent House for sale in Attiguppe, Bangalore",Karnataka,0.636770374,3.6125,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1200,True,48.0,0.48
2a0a353b-de94-4092-b0b0-b4d28ebb1257,Chennai,RE Apartment,6500000.0,13400.0,2.473846154,Medium,34.5,Rental Yield Driven,30.4,1.1,0.6,0-5 years,2,Fully-Furnished,0.355,58508,72.20217747,646b417249b3f1de02f86b5a2557663d,"RE Apartment,Choolai, Chennai","2 BHK Flat for sale in Choolai, Chennai",Tamil Nadu,0.433610958,2.473846154,0.945140419,0.054859581,0.059771337,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,780,True,65.0,0.65
172977be-0e80-4378-8f79-29438b250d88,Pune,Indira Nagar,6200000.0,14450.0,2.796774194,Medium,58.5,Rental Yield Driven,35.3,15.3,10.0,0-5 years,2,Unfurnished,0.102,17123,62.82136117,65a7f0427b740b493cea7a0c0093c78b,"Indira Nagar, Dhanori,Pune","3 BHK Flat for sale in Dhanori, Pune",Maharashtra,0.503992291,2.796774194,0.23502891,0.76497109,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1330,True,62.0,0.62
da17fe8f-2346-4770-8fde-7107c210381c,Bangalore,Krishnarajapura,4900000.0,14450.0,3.53877551,Medium,40.6,Rental Yield Driven,44.0,8.7,7.47,5-10 years,2,Unfurnished,0.714,28358,72.79852595,6b2b152b8503cfb19714407600a96d1d,Anvitha Delight,"2 BHK Flat for sale in Krishnarajapura, Bangalore",Karnataka,0.627994218,3.53877551,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,1195,True,49.0,0.49
6453325c-97b6-43e8-a100-11532f0feb4d,Bangalore,Hulimavu,37500000.0,15900.0,0.5088,Low,73.6,Safety Driven,2.9,8.7,7.47,5-10 years,2,Unfurnished,0.714,28358,72.79852595,8911df91cc62b0db4c05afef873c95b7,Valmark Apas,"4 BHK Villa for sale in Hulimavu, Bangalore",Karnataka,0.040748899,0.5088,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,3560,True,375.0,3.75
3b1e04d2-6c97-4d86-ad7c-0e4d42232e35,Mumbai,VSNL Colony,34000000.0,50000.0,1.764705882,Low,47.6,Rental Yield Driven,20.0,3.1,10.0,5-10 years,2,Unfurnished,0.953,54543,62.82136117,bb78eae9e0ca667268bfd55ffb80832d,Harsh Vista,"2 BHK Flat for sale in Mahim, Mumbai",Maharashtra,0.285965033,1.764705882,0.843681167,0.156318833,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Medium,950,True,340.0,3.4
aedb5c3a-9bfc-4fc8-adf8-76b0e2f0803c,Bangalore,Veer Sandra,20500000.0,14450.0,0.845853659,Low,40.6,Safety Driven,6.7,8.7,7.47,0-5 years,2,Fully-Furnished,0.714,28358,72.79852595,ef3b73b8c6e62e0f88901459f8f351b6,"Veer Sandra, Electronic City,Bangalore","10 BHK Independent House for sale in Electronic City, Bangalore",Karnataka,0.096124725,0.845853659,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,6500,True,205.0,2.05
1267c728-8003-4c54-9e9e-05a42f75b38e,Hyderabad,Ahmedguda,7300000.0,13815.34091,2.271014944,Medium,51.0,Rental Yield Driven,27.7,19.6,0.5,10+ years,2,Fully-Furnished,0.888,8200,72.30334564,1ca0774d526cd07d3e5ebbc18a3e0259,"Ahmedguda, Hyderabad","2 BHK Independent House for sale in Ahmedguda, Hyderabad",Telangana,0.395064703,2.271014944,0.018619218,0.981380782,0.049631365,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1200,True,73.0,0.73
aed97173-4f22-464d-87c8-d80445a59872,Hyderabad,Madinaguda,9000000.0,13815.34091,1.842045455,Low,51.0,Rental Yield Driven,21.3,19.6,0.5,0-5 years,2,Semi-Furnished,0.888,8200,72.30334564,fb0cd896b128f27c9c616bf70fe6d591,Lakshmi Elite,"2 BHK Flat for sale in Madeenaguda, Hyderabad",Telangana,0.303827093,1.842045455,0.018619218,0.981380782,0.049631365,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1200,True,90.0,0.9
6a95a457-2713-41e2-9a1d-2fb9c152e9d5,Mumbai,P&T Staff Colony,23000000.0,50000.0,2.608695652,Medium,47.6,Rental Yield Driven,32.6,3.1,10.0,5-10 years,2,Semi-Furnished,0.953,54543,62.82136117,ec348ac75fdc95df31b0a92b7b3757aa,"P&T Staff Colony, Mulund West,Mumbai","3 BHK Flat for sale in Mulund West, Mumbai",Maharashtra,0.46596228,2.608695652,0.843681167,0.156318833,1.0,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,1350,True,230.0,2.3
b7a4b038-ec03-4bc1-9d9d-bf5a193ca27b,Bangalore,Sukhi Apartments Rhenius Street,30000000.0,14450.0,0.578,Low,40.6,Safety Driven,3.7,8.7,7.47,0-5 years,2,Unfurnished,0.714,28358,72.79852595,c2d417571162779d845c7a53a7c8e506,"Sukhi Apartments Rhenius Street,Richmond Town, Bangalore","3 BHK Flat for sale in Richmond Town, Bangalore",Karnataka,0.052519273,0.578,0.567077368,0.432922632,0.747444283,State,City,Percent (%),100,2025-12-15,"Flood risk applied at state level due to data availability. Property age, BHK, and furnishing type inferred using domain assumptions. Price trend is a proxy, not historical time-series.",RY_70 + SAFETY_20 + FLOOD_10,FINAL_FROZEN,Large,2722,True,300.0,3.0
